Product_ID,Brand,Price,Quantity (L),Consume_Region,Packaging_Type,Water_Type,pH_Level,TDS (ppm),Source,Retailer_Type,Sales_Channel,Temperature_Storage (°C),Consumer_Age_Group,Annual_Sales
PW2097,Voss,1.5,0.74,Europe,Pouch,Sparkling,6.73,466,Filtered,Supermarket,Online,16.8,Teenagers,1064
PW2098,Dasani,1.72,0.6,Asia,Box,Purified,7.57,448,Natural Spring,Wholesale,Offline,17.4,Elderly,45310
PW2099,Evian,0.6,1.85,South America,Can,Alkaline,8.54,301,Filtered,Supermarket,Online,6.5,Teenagers,45823
PW2100,Perrier,0.65,1.78,Australia,Bottle,Alkaline,8.76,403,Rainwater,Convenience Store,Offline,21.3,Elderly,28918
PW2101,Dasani,1.21,1.21,Europe,Can,Distilled,7.78,275,Municipal,Convenience Store,Online,12.6,Teenagers,22124
PW2102,Smartwater,1.72,1.38,North America,Box,Mineral,7.59,139,Rainwater,Pharmacy,Offline,12,Adults,47005
PW2103,Fiji,2.93,1.04,South America,Can,Distilled,7.78,148,Natural Spring,Convenience Store,Offline,10.1,Elderly,29507
PW2104,Voss,4.2,1.61,South America,Box,Distilled,8.1,140,Filtered,Convenience Store,Online,13.5,Teenagers,13914
PW2105,Dasani,1.17,1.85,South America,Can,Purified,7.84,347,Natural Spring,Pharmacy,Online,9.5,Elderly,42829
PW2106,Voss,2.62,0.5,Africa,Bottle,Spring,8.05,83,Natural Spring,Supermarket,Online,17.8,Children,11434
PW2107,Smartwater,2.39,1.26,Africa,Bottle,Purified,7.78,328,Well,Convenience Store,Online,23.8,Elderly,41825
PW2108,Smartwater,2.63,1.37,Asia,Pouch,Distilled,6.72,181,Rainwater,Pharmacy,Online,6.2,Adults,46621
PW2109,San Pellegrino,1.01,1.53,South America,Can,Mineral,6.18,350,Natural Spring,Supermarket,Offline,19.5,Adults,9410
PW2110,Voss,3.55,0.51,Asia,Box,Distilled,8.66,170,Well,Convenience Store,Offline,20.6,Adults,2948
PW2111,Dasani,2.29,1.5,Asia,Bottle,Mineral,8.91,425,Rainwater,Supermarket,Online,18.7,Elderly,18304
PW2112,Dasani,4.91,1.17,Asia,Pouch,Distilled,6.53,97,Municipal,Supermarket,Online,14.7,Teenagers,46641
PW2113,Smartwater,2.83,1.81,Asia,Pouch,Distilled,7.72,232,Natural Spring,Online,Online,24.4,Children,25853
PW2114,Dasani,2.48,1.67,Australia,Bottle,Mineral,6.23,325,Well,Pharmacy,Online,10.3,Children,27763
PW2115,San Pellegrino,0.87,0.56,Africa,Bottle,Alkaline,7.53,456,Municipal,Wholesale,Online,17.6,Elderly,35934
PW2116,Perrier,4.77,1.35,North America,Bottle,Sparkling,7.1,376,Filtered,Wholesale,Offline,23.9,Elderly,2613
PW2117,San Pellegrino,1.14,1.34,Europe,Bottle,Spring,6.36,302,Filtered,Pharmacy,Online,19.3,Elderly,32157
PW2118,Smartwater,4.64,1.66,South America,Can,Spring,6.5,399,Rainwater,Wholesale,Offline,8,Children,29892
PW2119,Aquafina,1.95,1.13,Europe,Box,Distilled,8.24,76,Well,Pharmacy,Online,13.5,Teenagers,27730
PW2120,Perrier,1.88,0.76,Asia,Bottle,Purified,7.92,123,Well,Supermarket,Online,11.7,Elderly,8268
PW2121,Nestle Pure Life,4.02,1.21,South America,Bottle,Alkaline,8.4,433,Municipal,Supermarket,Online,15,Elderly,24475
PW2122,Aquafina,1.75,1.62,Europe,Box,Spring,6.44,387,Natural Spring,Supermarket,Offline,11.9,Elderly,1684
PW2123,Dasani,3.45,0.58,North America,Can,Distilled,8.87,94,Natural Spring,Wholesale,Online,6.7,Adults,24240
PW2124,Smartwater,4.92,1.76,Europe,Bottle,Sparkling,8.89,467,Rainwater,Wholesale,Online,4.1,Teenagers,28242
PW2125,Smartwater,1.6,1.54,Asia,Can,Purified,8.97,434,Filtered,Convenience Store,Online,10.9,Adults,11176
PW2126,Smartwater,2.26,0.97,Europe,Bottle,Purified,7.15,51,Municipal,Convenience Store,Online,9.4,Children,19616
PW2127,Nestle Pure Life,1.99,0.36,Asia,Pouch,Alkaline,7.66,426,Rainwater,Online,Offline,11.7,Teenagers,34073
PW2128,Perrier,2.4,0.5,North America,Pouch,Purified,8.02,419,Well,Pharmacy,Offline,9.2,Elderly,15620
PW2129,San Pellegrino,2.23,0.35,Australia,Pouch,Distilled,6.13,138,Rainwater,Convenience Store,Offline,23.9,Teenagers,48503
PW2130,San Pellegrino,3.34,1.98,Asia,Box,Distilled,6.82,177,Municipal,Convenience Store,Online,6.3,Adults,8984
PW2131,Perrier,2.57,1.83,Africa,Box,Sparkling,7.02,267,Well,Online,Online,24.4,Elderly,48339
PW2132,Fiji,4.7,0.32,South America,Bottle,Distilled,7.84,107,Well,Online,Offline,6,Teenagers,44955
PW2133,Perrier,4.4,1.82,Australia,Can,Sparkling,6.21,75,Filtered,Supermarket,Offline,20.5,Adults,43370
PW2134,Evian,1.62,1.29,North America,Can,Sparkling,7.54,403,Rainwater,Convenience Store,Online,13.4,Teenagers,20517
PW2135,Dasani,0.81,1.72,Europe,Can,Distilled,7.39,434,Rainwater,Convenience Store,Offline,21,Elderly,3756
PW2136,Fiji,1.68,0.39,Asia,Box,Alkaline,8.15,148,Rainwater,Wholesale,Online,6.1,Adults,12760
PW2137,San Pellegrino,2.66,0.53,Europe,Pouch,Mineral,8.54,279,Filtered,Pharmacy,Offline,17,Children,5231
PW2138,Perrier,3.36,0.86,Australia,Pouch,Sparkling,8.56,462,Municipal,Pharmacy,Online,16.4,Adults,2195
PW2139,Dasani,4.69,0.62,Australia,Bottle,Alkaline,6.26,422,Rainwater,Convenience Store,Online,4.8,Children,22734
PW2140,Fiji,1.54,0.29,Africa,Box,Distilled,7.49,346,Rainwater,Convenience Store,Online,18.6,Teenagers,26846
PW2141,San Pellegrino,2.48,1.56,Asia,Bottle,Distilled,6.13,228,Rainwater,Supermarket,Online,15.6,Teenagers,24888
PW2142,Aquafina,2.57,0.7,Asia,Pouch,Spring,6.27,226,Natural Spring,Supermarket,Online,6.2,Adults,15252
PW2143,Dasani,2.65,1.03,South America,Pouch,Spring,8.44,317,Municipal,Online,Online,14.7,Children,5417
PW2144,Evian,1.42,0.86,Australia,Bottle,Spring,7.7,62,Filtered,Wholesale,Online,24,Children,9565
PW2145,Aquafina,4.28,1.57,Africa,Can,Sparkling,7.03,302,Filtered,Wholesale,Online,4.7,Children,15927
PW2146,Dasani,3.93,0.46,North America,Pouch,Sparkling,6.75,359,Municipal,Pharmacy,Online,21.2,Elderly,16451
PW2147,Perrier,1.79,1.71,Australia,Bottle,Mineral,7.32,160,Municipal,Pharmacy,Online,21.4,Elderly,32484
PW2148,Dasani,1.62,1.17,Australia,Can,Sparkling,8.28,431,Natural Spring,Convenience Store,Online,5.9,Adults,15559
PW2149,San Pellegrino,4.83,0.9,North America,Box,Spring,6.87,132,Natural Spring,Convenience Store,Online,6.1,Children,47691
PW2150,Smartwater,0.91,0.6,Asia,Pouch,Distilled,6.28,431,Natural Spring,Pharmacy,Offline,20.9,Adults,6411
PW2151,Perrier,2.48,1.82,Australia,Bottle,Distilled,7.64,443,Natural Spring,Supermarket,Online,23,Teenagers,15430
PW2152,Aquafina,0.89,1.11,North America,Bottle,Purified,6.35,449,Municipal,Supermarket,Offline,12.5,Children,44708
PW2153,Fiji,3.53,0.49,Africa,Can,Distilled,6.73,225,Municipal,Convenience Store,Online,6,Elderly,26573
PW2154,Evian,1.33,0.57,South America,Box,Alkaline,6.69,436,Rainwater,Wholesale,Online,8.8,Teenagers,10868
PW2155,Evian,1.47,1.59,North America,Can,Mineral,6.93,463,Natural Spring,Convenience Store,Offline,8.8,Teenagers,46469
PW2156,Nestle Pure Life,3.78,1.92,Australia,Bottle,Distilled,6.07,66,Well,Online,Online,5.5,Adults,9576
PW2157,Aquafina,3.32,0.8,Australia,Can,Alkaline,7.73,130,Natural Spring,Pharmacy,Online,20.9,Children,21808
PW2158,Voss,3.24,0.51,South America,Pouch,Distilled,7.27,458,Natural Spring,Pharmacy,Offline,5.9,Children,23312
PW2159,Evian,3.51,0.92,Australia,Bottle,Mineral,7.84,260,Filtered,Pharmacy,Online,4.3,Children,6088
PW2160,Aquafina,1.07,0.97,Europe,Box,Sparkling,8.15,493,Rainwater,Supermarket,Online,8.3,Adults,12153
PW2161,San Pellegrino,4.89,1.59,North America,Pouch,Mineral,8.11,467,Filtered,Online,Offline,24.8,Children,41683
PW2162,Nestle Pure Life,2.48,1.55,South America,Pouch,Purified,8.65,118,Natural Spring,Pharmacy,Offline,13.3,Adults,25679
PW2163,Fiji,4.96,0.69,Asia,Can,Distilled,7.77,237,Filtered,Pharmacy,Online,9.9,Adults,22419
PW2164,Smartwater,1.52,1.95,Africa,Box,Distilled,6.97,93,Natural Spring,Supermarket,Offline,10.1,Elderly,45357
PW2165,Aquafina,1.63,0.91,Europe,Pouch,Sparkling,6.96,121,Well,Pharmacy,Offline,19.3,Children,47861
PW2166,Perrier,4.68,0.43,Africa,Pouch,Spring,8.9,496,Rainwater,Convenience Store,Offline,23.6,Teenagers,25556
PW2167,Fiji,3.02,1,Europe,Can,Mineral,6.21,499,Filtered,Online,Online,7.8,Children,9511
PW2168,Voss,1.97,1.82,Africa,Box,Alkaline,6.24,315,Natural Spring,Supermarket,Online,14.8,Adults,35637
PW2169,Evian,3.54,1.84,Asia,Box,Mineral,8.46,372,Municipal,Wholesale,Offline,14.9,Adults,37311
PW2170,Voss,4.08,0.91,South America,Can,Spring,8.74,128,Well,Supermarket,Offline,9.6,Elderly,44490
PW2171,Smartwater,2.31,0.42,Europe,Box,Alkaline,7.52,191,Natural Spring,Online,Online,13.4,Adults,41845
PW2172,Dasani,4.58,1.94,Australia,Pouch,Spring,6.2,450,Well,Wholesale,Online,13,Adults,28978
PW2173,Smartwater,4.94,1.29,South America,Bottle,Distilled,8.25,256,Natural Spring,Pharmacy,Online,17.2,Teenagers,35389
PW2174,Evian,4.3,1.9,Australia,Box,Distilled,8.97,121,Municipal,Pharmacy,Offline,21.4,Teenagers,32287
PW2175,San Pellegrino,2.74,0.48,North America,Bottle,Purified,7.16,494,Municipal,Pharmacy,Offline,24.2,Adults,15432
PW2176,Fiji,4.79,1.46,Australia,Can,Purified,6.16,85,Well,Supermarket,Offline,22.5,Teenagers,41188
PW2177,Evian,1.93,0.89,Africa,Pouch,Mineral,7.74,299,Natural Spring,Pharmacy,Online,12.3,Teenagers,42397
PW2178,Aquafina,4.49,0.9,Asia,Box,Sparkling,6.6,160,Well,Supermarket,Online,15.2,Children,12597
PW2179,Nestle Pure Life,3.35,0.77,Africa,Bottle,Sparkling,6.55,188,Natural Spring,Pharmacy,Online,4.4,Adults,3843
PW2180,Voss,4.9,1.71,Europe,Bottle,Distilled,6.62,152,Well,Convenience Store,Offline,15.4,Elderly,15562
PW2181,Nestle Pure Life,1.22,0.27,Europe,Pouch,Alkaline,7.32,207,Filtered,Pharmacy,Offline,10.9,Elderly,37403
PW2182,Evian,3.33,1.42,Europe,Pouch,Distilled,8.79,58,Filtered,Convenience Store,Online,13.5,Elderly,6428
PW2183,Fiji,3.72,0.96,Europe,Box,Purified,8.32,85,Natural Spring,Supermarket,Online,12.4,Elderly,8992
PW2184,Aquafina,4.82,1.33,South America,Box,Alkaline,6.57,283,Municipal,Convenience Store,Offline,20.2,Adults,9096
PW2185,Smartwater,4.63,0.96,Africa,Pouch,Mineral,6.69,103,Municipal,Online,Online,8.2,Adults,39619
PW2186,Evian,0.89,1.78,South America,Pouch,Sparkling,7.02,377,Well,Wholesale,Offline,4.4,Elderly,39299
PW2187,Fiji,1.53,0.4,Europe,Can,Mineral,6.72,374,Well,Online,Offline,12,Teenagers,5669
PW2188,San Pellegrino,4.07,1.25,North America,Box,Purified,7.94,124,Municipal,Online,Online,17.2,Children,21696
PW2189,Evian,3.12,1.84,South America,Can,Spring,8.28,352,Filtered,Online,Online,13.6,Elderly,33735
PW2190,Voss,2.62,0.56,Europe,Bottle,Purified,8.35,315,Well,Online,Online,6.6,Adults,5878
PW2191,Fiji,3.82,1.14,South America,Box,Mineral,6.61,194,Filtered,Convenience Store,Online,18.8,Teenagers,22973
PW2192,San Pellegrino,3.81,1.14,Asia,Bottle,Purified,8.87,221,Well,Wholesale,Online,4.8,Children,47197
PW2193,Voss,0.64,0.21,South America,Can,Alkaline,7.84,85,Filtered,Wholesale,Offline,12.4,Elderly,29534
PW2194,Fiji,2.94,0.35,Europe,Bottle,Spring,7.49,147,Well,Wholesale,Offline,20,Elderly,49231
PW2195,Perrier,2.19,1.51,North America,Pouch,Distilled,7.13,314,Well,Supermarket,Online,16.2,Elderly,13079
PW2196,Dasani,2.08,0.95,Europe,Bottle,Mineral,8.32,302,Well,Pharmacy,Offline,20.3,Elderly,4088
PW2197,Voss,3.3,0.49,Africa,Pouch,Sparkling,7.1,131,Natural Spring,Online,Online,8.4,Children,7744
PW2198,Nestle Pure Life,1.38,0.85,Europe,Can,Purified,8.74,434,Well,Online,Offline,19.5,Elderly,16659
PW2199,San Pellegrino,4.08,1.96,Asia,Can,Purified,6.6,60,Filtered,Supermarket,Online,23.9,Teenagers,34990
PW2200,Aquafina,3.02,1.96,Africa,Can,Purified,6.36,425,Natural Spring,Online,Offline,20.5,Teenagers,26396
PW2201,Nestle Pure Life,3.6,0.38,Asia,Can,Distilled,6.22,192,Rainwater,Supermarket,Offline,20.3,Elderly,44251
PW2202,Perrier,4.16,1.51,South America,Box,Alkaline,7.37,330,Filtered,Convenience Store,Online,9.2,Teenagers,11625
PW2203,San Pellegrino,4.21,0.78,Asia,Pouch,Distilled,8.29,457,Natural Spring,Online,Offline,20.1,Teenagers,21674
PW2204,San Pellegrino,4.15,0.84,Europe,Box,Alkaline,8.07,91,Filtered,Wholesale,Offline,14.4,Children,48378
PW2205,Voss,4.57,0.28,South America,Pouch,Spring,6.84,220,Well,Wholesale,Offline,17.9,Adults,39519
PW2206,Smartwater,4.69,2,North America,Bottle,Distilled,7.36,451,Municipal,Wholesale,Online,19.1,Elderly,49627
PW2207,Voss,1.8,1.98,Asia,Can,Spring,8.55,103,Natural Spring,Wholesale,Online,11.7,Adults,33421
PW2208,Dasani,2.96,0.56,South America,Can,Mineral,8.13,121,Well,Convenience Store,Offline,11,Elderly,28157
PW2209,Perrier,3.72,1.32,Africa,Box,Distilled,6.79,171,Natural Spring,Wholesale,Offline,11.4,Teenagers,25864
PW2210,Smartwater,4.12,0.6,South America,Box,Sparkling,8.46,426,Well,Supermarket,Online,5.4,Children,24351
PW2211,Voss,1.36,0.36,Australia,Box,Alkaline,6.03,218,Rainwater,Wholesale,Offline,7.5,Adults,29645
PW2212,Perrier,3.12,0.54,Africa,Box,Sparkling,8.32,255,Natural Spring,Online,Offline,22.2,Elderly,31857
PW2213,Aquafina,1.53,1.72,South America,Pouch,Mineral,8.28,437,Municipal,Supermarket,Offline,6.2,Adults,30582
PW2214,Fiji,2.13,1.38,Africa,Can,Alkaline,8.36,376,Municipal,Wholesale,Offline,9.6,Elderly,9042
PW2215,Evian,4.1,1.52,Europe,Bottle,Alkaline,6.85,93,Natural Spring,Pharmacy,Offline,14.5,Elderly,25439
PW2216,San Pellegrino,4.68,1.26,South America,Bottle,Sparkling,6.92,251,Well,Convenience Store,Offline,15,Adults,29294
PW2217,Dasani,1.37,0.48,North America,Pouch,Mineral,7.28,470,Municipal,Convenience Store,Offline,23.5,Adults,21017
PW2218,Voss,1.74,1.52,Europe,Box,Distilled,7.17,361,Rainwater,Wholesale,Offline,21.3,Elderly,34306
PW2219,Perrier,3.38,1.5,Europe,Bottle,Alkaline,7.64,318,Well,Online,Offline,6.6,Children,1970
PW2220,Nestle Pure Life,3.67,1.89,North America,Box,Purified,8.55,74,Rainwater,Supermarket,Offline,10.5,Children,34528
PW2221,Dasani,1.63,1.4,Africa,Box,Spring,8.86,495,Filtered,Wholesale,Online,9.1,Elderly,36682
PW2222,Perrier,2.76,0.46,Africa,Box,Sparkling,7.54,366,Well,Pharmacy,Online,19.7,Elderly,6192
PW2223,Aquafina,0.69,1.16,Australia,Box,Sparkling,7.21,295,Rainwater,Pharmacy,Offline,7.9,Adults,25803
PW2224,San Pellegrino,1.52,1.21,Asia,Bottle,Distilled,7.69,278,Natural Spring,Supermarket,Offline,21,Children,32376
PW2225,Smartwater,1.08,0.25,North America,Bottle,Sparkling,7.1,93,Well,Convenience Store,Online,16.2,Elderly,32001
PW2226,San Pellegrino,1.03,1.62,Europe,Can,Spring,8.04,498,Municipal,Online,Offline,21.4,Children,27424
PW2227,Dasani,2,1.89,Africa,Box,Spring,6.14,397,Rainwater,Wholesale,Offline,22.5,Children,1724
PW2228,Aquafina,1.08,1.46,Asia,Bottle,Mineral,7.84,498,Natural Spring,Supermarket,Online,5.4,Elderly,23573
PW2229,Fiji,4.4,1.55,Africa,Box,Distilled,8.65,55,Rainwater,Online,Offline,16.1,Children,26955
PW2230,Voss,0.53,1.82,Australia,Box,Distilled,7.69,136,Filtered,Pharmacy,Online,19.1,Adults,2981
PW2231,Evian,1.5,0.82,Europe,Bottle,Alkaline,8.16,253,Municipal,Online,Online,6.5,Elderly,36071
PW2232,San Pellegrino,4.35,0.21,Europe,Pouch,Sparkling,8.38,456,Well,Online,Offline,16.2,Children,25806
PW2233,San Pellegrino,3.68,0.54,Australia,Bottle,Spring,6.49,474,Rainwater,Convenience Store,Online,10.9,Teenagers,33455
PW2234,Aquafina,2.81,0.85,North America,Bottle,Mineral,6.9,483,Filtered,Online,Offline,12.4,Adults,1423
PW2235,Voss,2.02,1.83,Africa,Box,Distilled,6.95,72,Well,Supermarket,Offline,22.7,Children,12626
PW2236,Aquafina,0.88,0.74,North America,Pouch,Spring,7.03,107,Natural Spring,Supermarket,Online,23.9,Adults,29010
PW2237,Fiji,4.28,0.98,Africa,Can,Mineral,6.79,252,Well,Supermarket,Offline,15.2,Children,10472
PW2238,Evian,0.64,1.17,North America,Box,Alkaline,8.69,350,Well,Supermarket,Online,18.4,Elderly,36656
PW2239,Smartwater,3.89,1.85,South America,Can,Alkaline,6.77,415,Municipal,Wholesale,Offline,13.9,Elderly,24278
PW2240,Voss,0.61,1.73,Asia,Can,Sparkling,6.09,393,Rainwater,Supermarket,Offline,16.3,Adults,24966
PW2241,Evian,2.58,1.82,Europe,Pouch,Spring,6.72,53,Filtered,Pharmacy,Offline,8.3,Elderly,3060
PW2242,Voss,0.94,1.34,Europe,Box,Alkaline,7.04,253,Rainwater,Convenience Store,Online,16.1,Teenagers,6933
PW2243,Fiji,0.71,1.5,South America,Box,Sparkling,6.27,454,Well,Pharmacy,Online,7.4,Teenagers,24869
PW2244,Voss,3.55,1.52,North America,Pouch,Alkaline,6.78,102,Rainwater,Convenience Store,Online,11.8,Teenagers,27722
PW2245,Perrier,1.76,1.01,Australia,Bottle,Spring,7.59,252,Filtered,Online,Online,20.5,Teenagers,23468
PW2246,Evian,1.6,1.97,Europe,Can,Mineral,8.72,188,Well,Supermarket,Offline,5.4,Children,10636
PW2247,Voss,0.86,1.91,Australia,Pouch,Purified,8.48,466,Municipal,Convenience Store,Online,18.6,Children,48038
PW2248,Dasani,4.58,0.88,Australia,Can,Spring,7.4,322,Municipal,Online,Online,11.6,Children,9003
PW2249,Aquafina,1.31,0.25,Europe,Pouch,Alkaline,8.87,449,Rainwater,Wholesale,Online,6,Children,26665
PW2250,Evian,4.38,1.1,North America,Can,Distilled,7.76,300,Natural Spring,Convenience Store,Online,14.6,Elderly,34219
PW2251,San Pellegrino,0.73,0.41,North America,Box,Mineral,7.84,110,Municipal,Wholesale,Online,19.7,Elderly,25056
PW2252,Smartwater,1.96,1.82,North America,Bottle,Distilled,8.06,113,Rainwater,Supermarket,Offline,8.8,Children,535
PW2253,Nestle Pure Life,3.53,0.87,North America,Box,Spring,6.96,96,Filtered,Supermarket,Online,17.2,Children,4999
PW2254,Dasani,0.84,1.51,Africa,Can,Sparkling,6.06,423,Rainwater,Supermarket,Online,23.8,Elderly,41708
PW2255,Perrier,3.18,1.68,Europe,Bottle,Distilled,6.5,127,Natural Spring,Online,Online,11.3,Teenagers,1708
PW2256,Smartwater,1.14,1.23,South America,Can,Spring,6.95,445,Rainwater,Online,Online,22.4,Elderly,25492
PW2257,Aquafina,2.3,0.81,Europe,Box,Spring,8.74,384,Filtered,Supermarket,Online,8.8,Children,29063
PW2258,San Pellegrino,1.39,1.77,Africa,Pouch,Alkaline,7.66,386,Natural Spring,Supermarket,Online,17,Teenagers,25016
PW2259,Voss,2.69,0.68,Europe,Bottle,Spring,8.84,208,Rainwater,Pharmacy,Offline,7.6,Teenagers,829
PW2260,Evian,4.61,1.41,Australia,Pouch,Alkaline,7.34,476,Rainwater,Online,Offline,5.6,Elderly,47831
PW2261,Fiji,4.84,1.64,North America,Pouch,Purified,7.93,358,Rainwater,Pharmacy,Online,12.8,Adults,6513
PW2262,Evian,2.06,0.37,Africa,Pouch,Sparkling,8.38,127,Municipal,Pharmacy,Offline,17,Children,38721
PW2263,Voss,3.1,1.7,Africa,Can,Alkaline,6.24,229,Natural Spring,Convenience Store,Offline,11.3,Adults,31276
PW2264,Nestle Pure Life,4.08,1.34,South America,Pouch,Purified,8.26,431,Filtered,Wholesale,Offline,20.3,Children,46811
PW2265,San Pellegrino,1.57,1.56,South America,Box,Sparkling,6.9,434,Well,Pharmacy,Online,15.3,Teenagers,36387
PW2266,San Pellegrino,3.63,1.27,Africa,Box,Spring,8.34,232,Well,Pharmacy,Online,8.8,Children,39997
PW2267,Nestle Pure Life,3.97,1.31,North America,Box,Alkaline,7.2,230,Rainwater,Online,Online,16.9,Adults,27567
PW2268,Dasani,4.41,1.05,Europe,Box,Alkaline,6.44,349,Municipal,Wholesale,Offline,21.3,Adults,28264
PW2269,Aquafina,3.55,0.36,Europe,Box,Mineral,8.07,93,Well,Wholesale,Offline,13.3,Teenagers,31673
PW2270,Smartwater,3.57,0.45,Europe,Can,Alkaline,8.95,340,Filtered,Wholesale,Online,22,Children,16773
PW2271,Perrier,2.15,0.84,Australia,Can,Distilled,8.44,203,Well,Convenience Store,Offline,23.4,Teenagers,3248
PW2272,Perrier,1,2,Europe,Can,Alkaline,6.14,330,Filtered,Online,Offline,13.1,Adults,31296
PW2273,Voss,2.06,0.41,Australia,Pouch,Alkaline,6.07,474,Well,Convenience Store,Online,11.1,Teenagers,46348
PW2274,Evian,2.09,0.39,North America,Bottle,Spring,6.42,331,Filtered,Online,Online,18.4,Adults,19300
PW2275,Voss,1.39,0.28,Africa,Box,Purified,6.61,128,Well,Supermarket,Offline,12.1,Elderly,15143
PW2276,Nestle Pure Life,4.97,0.22,Australia,Bottle,Purified,6.01,125,Municipal,Pharmacy,Offline,22.2,Children,25951
PW2277,Dasani,3.21,1.47,Asia,Can,Purified,7.65,346,Well,Pharmacy,Online,9.5,Children,44755
PW2278,Aquafina,2.38,0.47,Europe,Can,Distilled,6.97,417,Well,Pharmacy,Offline,6.2,Children,21815
PW2279,Perrier,3.63,0.52,North America,Box,Alkaline,6.49,214,Municipal,Wholesale,Offline,24,Elderly,14072
PW2280,Perrier,1.39,1.04,Asia,Box,Distilled,7.98,267,Filtered,Online,Offline,13.5,Adults,8007
PW2281,Evian,2.03,1.47,Europe,Bottle,Purified,6.37,307,Well,Convenience Store,Online,9.1,Teenagers,19330
PW2282,Dasani,2.22,1.01,South America,Pouch,Purified,6.51,212,Filtered,Pharmacy,Online,5.2,Adults,32237
PW2283,Aquafina,3.35,0.36,Asia,Can,Purified,6.01,309,Well,Convenience Store,Online,18.7,Teenagers,5089
PW2284,Evian,4.92,1.91,North America,Can,Spring,8.51,147,Rainwater,Online,Offline,22.3,Children,33348
PW2285,Dasani,2.5,0.62,Asia,Can,Distilled,7.11,223,Filtered,Supermarket,Online,11.8,Children,44283
PW2286,San Pellegrino,4.12,1.46,North America,Can,Distilled,8.94,191,Well,Convenience Store,Online,21.5,Elderly,38156
PW2287,Voss,2.94,1.34,Asia,Bottle,Distilled,8.48,92,Filtered,Wholesale,Online,4.1,Teenagers,43151
PW2288,Dasani,3.45,1.6,Europe,Bottle,Alkaline,6.84,112,Municipal,Wholesale,Offline,20.5,Children,10316
PW2289,Aquafina,2.23,1.72,South America,Box,Mineral,7.79,408,Municipal,Pharmacy,Online,7.3,Children,19978
PW2290,Smartwater,1.24,1.88,North America,Bottle,Purified,8.65,264,Filtered,Supermarket,Offline,23.7,Teenagers,40420
PW2291,Nestle Pure Life,2.83,1.1,South America,Bottle,Purified,6.34,364,Natural Spring,Pharmacy,Offline,8,Teenagers,3970
PW2292,Perrier,1.88,1.55,Australia,Can,Distilled,6.94,251,Filtered,Supermarket,Offline,18.4,Children,16085
PW2293,Perrier,2.51,0.43,North America,Pouch,Mineral,6.26,418,Rainwater,Convenience Store,Offline,10.7,Elderly,17075
PW2294,Evian,3.57,0.84,North America,Pouch,Distilled,8.21,399,Rainwater,Wholesale,Online,24.6,Children,30472
PW2295,Voss,3.28,1.33,Europe,Can,Spring,8.44,339,Well,Supermarket,Online,7,Teenagers,3183
PW2296,Perrier,4.03,0.92,Africa,Can,Mineral,8.51,214,Rainwater,Wholesale,Online,12.1,Adults,37321
PW2297,Smartwater,2.15,1.36,Europe,Box,Mineral,7.65,402,Rainwater,Online,Offline,15.1,Elderly,15527
PW2298,Smartwater,0.58,0.58,Africa,Box,Alkaline,8.39,130,Rainwater,Wholesale,Online,6.6,Children,6920
PW2299,Evian,4.34,0.34,Australia,Pouch,Spring,7,209,Filtered,Convenience Store,Online,13.2,Elderly,19883
PW2300,Voss,3.5,0.85,Europe,Can,Spring,8.75,103,Well,Convenience Store,Offline,13.7,Teenagers,8411
PW2301,Fiji,2.83,0.67,South America,Bottle,Mineral,8.59,65,Natural Spring,Convenience Store,Online,24.6,Children,40966
PW2302,Fiji,4.44,1.79,Asia,Bottle,Alkaline,6.43,342,Filtered,Supermarket,Online,23.6,Elderly,43570
PW2303,Smartwater,0.95,1.58,Australia,Pouch,Sparkling,7.96,154,Rainwater,Supermarket,Online,13.4,Adults,28190
PW2304,Smartwater,2.11,1.26,Asia,Pouch,Alkaline,8.31,327,Well,Wholesale,Online,7.8,Teenagers,28223
PW2305,Fiji,1.32,0.4,Asia,Can,Mineral,8.09,488,Rainwater,Supermarket,Offline,11.4,Adults,41057
PW2306,San Pellegrino,1.14,1.49,Australia,Bottle,Purified,6.47,275,Filtered,Pharmacy,Online,6.4,Children,27194
PW2307,Voss,4.69,1.51,South America,Pouch,Spring,8.81,193,Natural Spring,Online,Online,12.4,Elderly,10555
PW2308,Smartwater,1.61,0.78,Europe,Pouch,Alkaline,7.46,136,Well,Supermarket,Online,18.2,Teenagers,18077
PW2309,Evian,0.69,1.78,Europe,Pouch,Mineral,7.82,287,Municipal,Wholesale,Offline,15.7,Adults,16626
PW2310,Fiji,0.66,1.21,North America,Box,Mineral,7.6,85,Natural Spring,Supermarket,Offline,16.6,Children,43838
PW2311,Fiji,3.74,1.46,North America,Pouch,Distilled,8.42,488,Filtered,Wholesale,Online,19,Elderly,1267
PW2312,Voss,4.04,0.91,Europe,Bottle,Spring,7.72,292,Well,Convenience Store,Offline,24.4,Teenagers,40440
PW2313,Fiji,2.06,1.46,Africa,Bottle,Distilled,6.29,292,Well,Wholesale,Online,19.4,Children,48965
PW2314,Smartwater,2.19,0.98,Europe,Bottle,Spring,6.77,315,Well,Supermarket,Online,8.8,Elderly,10861
PW2315,Dasani,2.8,0.42,Asia,Can,Distilled,8.62,409,Well,Wholesale,Online,15.3,Elderly,39097
PW2316,Evian,1,1.45,Asia,Bottle,Distilled,7.6,386,Natural Spring,Wholesale,Offline,10.8,Teenagers,23966
